CAE,IAH,1509,26,58.03846153846154
CAE,LGA,5566,88,63.25
CAE,MEM,2322,66,35.18181818181818
CAE,ORD,19829,244,81.26639344262296
CAK,ATL,21753,495,43.945454545454545
CAK,BOS,1760,45,39.111111111111114
CAK,CVG,23,1,23.0
CAK,DEN,2719,75,36.25333333333333
CAK,DTW,3237,87,37.206896551724135
CAK,FLL,253,3,84.33333333333333
CAK,LAS,341,16,21.3125
CAK,LGA,3995,96,41.614583333333336
CAK,MCO,696,15,46.4
CAK,ORD,8974,105,85.46666666666667
CAK,RSW,527,27,19.51851851851852
CAK,TPA,759,28,27.107142857142858
CDC,LAX,38,1,38.0
CDC,SGU,3,1,3.0
CDC,SLC,1853,35,52.94285714285714
CDV,ANC,1900,32,59.375
CDV,YAK,2171,39,55.666666666666664
CEC,ACV,2845,47,60.53191489361702
CEC,SFO,6622,98,67.57142857142857
CHA,ATL,8458,202,41.87128712871287
CHA,CVG,460,6,76.66666666666667
CHA,DFW,1239,38,32.60526315789474
CHA,IAH,2340,34,68.82352941176471
CHA,MEM,907,16,56.6875
CHA,ORD,3094,69,44.84057971014493
CHO,ATL,3282,98,33.48979591836735
CHS,ATL,15361,541,28.393715341959336
CHS,BOS,2650,53,50.0
CHS,CLE,243,6,40.5
CHS,CLT,2764,96,28.791666666666668
CHS,CVG,3839,80,47.9875
CHS,DFW,5715,172,33.22674418604651
CHS,DTW,3111,82,37.9390243902439
CHS,EWR,11286,197,57.28934010152284
CHS,IAD,9967,172,57.94767441860465
CHS,IAH,165,6,27.5
CHS,JAX,5,1,5.0
CHS,LGA,6322,151,41.86754966887417
CHS,MEM,2970,69,43.04347826086956
CHS,MSP,425,5,85.0
CHS,ORD,13203,199,66.34673366834171
CIC,SFO,7137,142,50.26056338028169
CID,ATL,3459,41,84.36585365853658
CID,CVG,1887,40,47.175
CID,DEN,4559,112,40.705357142857146
CID,DFW,6624,190,34.863157894736844
CID,DTW,3950,72,54.861111111111114
CID,MSP,3909,71,55.056338028169016
CID,ORD,27206,477,57.0356394129979
CLD,LAX,4978,237,21.0042194092827
CLD,PHX,55,2,27.5
CLE,ABE,2762,95,29.073684210526316
CLE,ALB,3752,134,28.0
CLE,ATL,15451,458,33.73580786026201
CLE,AUS,1814,56,32.392857142857146
CLE,BDL,905,48,18.854166666666668
CLE,BHM,506,15,33.733333333333334
CLE,BNA,5672,224,25.321428571428573
CLE,BOS,4636,113,41.02654867256637
CLE,BTV,1873,50,37.46
CLE,BUF,1888,77,24.51948051948052
CLE,BWI,12061,429,28.114219114219114
CLE,CHS,39,2,19.5
CLE,CLT,4887,168,29.089285714285715
CLE,CMH,40,4,10.0
CLE,CVG,2703,60,45.05
CLE,DAB,126,2,63.0
CLE,DAY,5812,127,45.76377952755905
CLE,DCA,3829,105,36.46666666666667
CLE,DEN,4472,95,47.07368421052632
CLE,DFW,10476,206,50.85436893203884
CLE,DTW,7066,153,46.18300653594771
CLE,EWR,10378,283,36.67137809187279
CLE,FLL,982,75,13.093333333333334
CLE,GRR,6210,150,41.4
CLE,GSO,1450,28,51.785714285714285
CLE,GSP,2321,93,24.956989247311828
CLE,IAD,9645,184,52.41847826086956
CLE,IAH,7413,333,22.26126126126126
CLE,IND,1129,38,29.710526315789473
CLE,JAX,298,7,42.57142857142857
CLE,JFK,4036,145,27.83448275862069
CLE,LAS,5161,277,18.63176895306859
CLE,LAX,2508,132,19.0
CLE,LGA,25021,452,55.35619469026549
CLE,MCI,6194,147,42.136054421768705
CLE,MCO,5255,280,18.767857142857142
CLE,MDT,289,7,41.285714285714285
CLE,MDW,11618,465,24.98494623655914
CLE,MEM,3734,96,38.895833333333336
CLE,MHT,4048,135,29.985185185185184
CLE,MIA,1109,31,35.774193548387096
CLE,MKE,7325,210,34.88095238095238
CLE,MSN,1101,47,23.425531914893618
CLE,MSP,8004,176,45.47727272727273
CLE,MSY,497,8,62.125
CLE,OKC,136,8,17.0
CLE,OMA,1386,40,34.65
CLE,ORD,43895,762,57.60498687664042
CLE,ORF,45,2,22.5
CLE,PBI,389,27,14.407407407407407
CLE,PHL,2485,75,33.13333333333333
CLE,PHX,4237,171,24.77777777777778
CLE,PVD,1173,52,22.557692307692307
CLE,PWM,220,4,55.0
CLE,RDU,579,20,28.95
CLE,RIC,4254,114,37.31578947368421
CLE,ROC,3082,108,28.537037037037038
CLE,RSW,2328,67,34.74626865671642
CLE,SAN,95,4,23.75
CLE,SAT,1955,43,45.46511627906977
CLE,SAV,452,20,22.6
CLE,SDF,2745,80,34.3125
CLE,SEA,841,45,18.68888888888889
CLE,SFO,906,49,18.489795918367346
CLE,SJU,16,3,5.333333333333333
CLE,SLC,1844,58,31.79310344827586
CLE,SRQ,942,36,26.166666666666668
CLE,STL,2822,156,18.08974358974359
CLE,SYR,2092,77,27.16883116883117
CLE,TPA,1895,100,18.95
CLE,TYS,1262,56,22.535714285714285
CLL,DFW,5358,97,55.23711340206186
CLL,IAH,920,36,25.555555555555557
CLT,ABE,663,52,12.75
CLT,AGS,194,7,27.714285714285715
CLT,ALB,3381,135,25.044444444444444
CLT,ATL,28978,816,35.51225490196079
CLT,BDL,6492,250,25.968
CLT,BHM,1673,34,49.205882352941174
CLT,BNA,5071,219,23.15525114155251
CLT,BOS,12315,468,26.314102564102566
CLT,BUF,5312,229,23.19650655021834
CLT,BWI,12117,442,27.414027149321267
CLT,CHS,4440,124,35.806451612903224
CLT,CLE,7525,264,28.50378787878788
CLT,CMH,804,26,30.923076923076923
CLT,CVG,2499,65,38.44615384615385
CLT,DAB,224,8,28.0
CLT,DCA,7660,361,21.218836565096954
CLT,DEN,6827,296,23.06418918918919
CLT,DFW,11607,431,26.930394431554525
CLT,DTW,11394,361,31.562326869806093
CLT,EGE,131,5,26.2
CLT,EWR,50124,957,52.376175548589345
CLT,FLL,12885,520,24.778846153846153
CLT,GSO,2846,71,40.08450704225352
CLT,IAD,15958,314,50.82165605095541
CLT,IAH,14203,422,33.656398104265406
CLT,ILM,3035,89,34.10112359550562
CLT,IND,4612,151,30.543046357615893
CLT,JAX,7381,303,24.35973597359736
CLT,JFK,13828,254,54.44094488188976
CLT,LAS,6844,291,23.518900343642613
CLT,LAX,5124,279,18.365591397849464
CLT,LGA,31839,936,34.01602564102564
CLT,LIT,67,3,22.333333333333332
CLT,MCI,3443,121,28.454545454545453
CLT,MCO,13090,606,21.6006600660066
CLT,MDT,5225,128,40.8203125
CLT,MDW,50,4,12.5
CLT,MEM,8616,200,43.08
CLT,MHT,1628,66,24.666666666666668
CLT,MIA,16869,674,25.02818991097923
CLT,MKE,1884,40,47.1
CLT,MSP,6158,173,35.59537572254335
CLT,MSY,3792,183,20.721311475409838
CLT,MYR,6280,258,24.34108527131783
CLT,ORD,41115,942,43.646496815286625
CLT,ORF,3783,139,27.215827338129497
CLT,PBI,5882,301,19.54152823920266
CLT,PHL,13767,561,24.540106951871657
CLT,PHX,8183,453,18.06401766004415
CLT,PIT,7322,330,22.187878787878788
CLT,PNS,3448,81,42.5679012345679
CLT,PVD,3869,195,19.84102564102564
CLT,PWM,1891,43,43.97674418604651
CLT,RDU,7298,319,22.877742946708462
CLT,RIC,5435,224,24.263392857142858
CLT,ROC,1587,81,19.59259259259259
CLT,RSW,7032,300,23.44
CLT,SAN,2216,83,26.698795180722893
CLT,SAV,4676,143,32.6993006993007
CLT,SDF,2290,73,31.36986301369863
CLT,SEA,1678,80,20.975
CLT,SFO,7397,249,29.70682730923695
CLT,SJU,3731,175,21.32
CLT,SLC,429,27,15.88888888888889
CLT,SRQ,825,15,55.0
CLT,STL,2914,96,30.354166666666668
CLT,STT,2000,85,23.529411764705884
CLT,STX,117,4,29.25
CLT,SYR,3480,126,27.61904761904762
CLT,TPA,10568,463,22.825053995680346
CMH,ATL,5448,143,38.0979020979021
CMH,BNA,3034,150,20.226666666666667
CMH,BOS,2723,72,37.81944444444444
CMH,BWI,5476,275,19.912727272727274
CMH,CLE,72,7,10.285714285714286
CMH,CLT,603,23,26.217391304347824
CMH,CVG,3857,95,40.6
CMH,DCA,185,5,37.0
CMH,DEN,938,35,26.8
CMH,DFW,4351,146,29.801369863013697
CMH,DTW,10136,262,38.68702290076336
CMH,EWR,15849,272,58.268382352941174
CMH,IAH,3855,126,30.595238095238095
CMH,JFK,3536,67,52.776119402985074
CMH,LAS,4264,153,27.869281045751634
CMH,LAX,150,2,75.0
CMH,LGA,14287,327,43.691131498470945
CMH,MCI,1970,49,40.204081632653065
CMH,MCO,4372,184,23.76086956521739
CMH,MDW,11323,461,24.56182212581345
CMH,MEM,5371,143,37.55944055944056
CMH,MIA,2129,39,54.58974358974359
CMH,MKE,3939,95,41.463157894736845
CMH,MSP,3000,93,32.25806451612903
CMH,ORD,38002,750,50.669333333333334
CMH,PBI,7,1,7.0
CMH,PHL,5780,201,28.756218905472636
CMH,PHX,3386,149,22.7248322147651
CMH,RDU,1705,39,43.717948717948715
CMH,RSW,1758,30,58.6
CMH,SLC,1387,44,31.522727272727273
CMH,STL,1335,95,14.052631578947368
CMH,TPA,4129,166,24.873493975903614
CMI,DFW,1501,21,71.47619047619048
CMI,ORD,17981,299,60.137123745819395
CMX,MSP,3253,24,135.54166666666666
COD,DEN,124,7,17.714285714285715
COD,SLC,1507,43,35.04651162790697
COS,ATL,2708,83,32.626506024096386
COS,CLE,116,1,116.0
COS,CVG,1440,39,36.92307692307692
COS,DEN,11195,384,29.153645833333332
COS,DFW,5359,147,36.45578231292517
COS,IAH,4772,163,29.2760736196319
COS,LAS,309,10,30.9
COS,LAX,4348,103,42.213592233009706
COS,MCI,2014,65,30.984615384615385
COS,MSP,1421,32,44.40625
COS,ONT,2158,96,22.479166666666668
COS,ORD,11290,181,62.3756906077348
COS,PHX,2833,71,39.901408450704224
COS,SAN,819,53,15.452830188679245
COS,SFO,224,23,9.73913043478261
COS,SLC,2282,65,35.10769230769231
COS,SMF,1683,74,22.743243243243242
CPR,DEN,4149,111,37.37837837837838
CPR,MSP,81,5,16.2
CPR,SLC,2588,116,22.310344827586206
CRP,ATL,40,1,40.0
CRP,DFW,8556,249,34.36144578313253
CRP,HOU,7704,300,25.68
CRP,IAH,88,7,12.571428571428571
CRW,ATL,6448,190,33.93684210526316
CRW,BNA,5,1,5.0
CRW,CVG,784,25,31.36
CRW,IAH,2070,89,23.258426966292134
CRW,LEX,4,1,4.0
CRW,ORD,4970,68,73.08823529411765
CSG,ATL,6581,202,32.57920792079208
CVG,ABE,1099,25,43.96
CVG,ABQ,642,33,19.454545454545453
CVG,ALB,2167,93,23.301075268817204
CVG,ATL,9179,378,24.28306878306878
CVG,ATW,2133,78,27.346153846153847
CVG,AUS,2982,126,23.666666666666668
CVG,AVL,279,4,69.75
CVG,AVP,454,17,26.705882352941178
CVG,AZO,10,2,5.0
CVG,BDL,3629,155,23.412903225806453
CVG,BGR,606,35,17.314285714285713
CVG,BHM,1844,94,19.617021276595743
CVG,BNA,4628,150,30.85333333333333
CVG,BOS,7648,240,31.866666666666667
CVG,BTR,30,2,15.0
CVG,BTV,1357,45,30.155555555555555
CVG,BUF,875,27,32.407407407407405
CVG,BWI,3357,127,26.433070866141733
CVG,CAE,3547,133,26.669172932330827
CVG,CAK,13,1,13.0
CVG,CHA,218,8,27.25
CVG,CHS,3007,87,34.5632183908046
CVG,CID,2568,81,31.703703703703702
CVG,CLE,1819,79,23.025316455696203
CVG,CLT,1499,62,24.177419354838708
CVG,CMH,3922,125,31.376
CVG,COS,1304,40,32.6
CVG,CRW,601,26,23.115384615384617
CVG,DAY,3534,103,34.310679611650485
CVG,DCA,4272,200,21.36
CVG,DEN,4415,159,27.767295597484278
CVG,DFW,12386,413,29.990314769975786
CVG,DSM,2513,74,33.95945945945946
CVG,DTW,12873,363,35.46280991735537
CVG,EGE,148,8,18.5
CVG,EVV,23,2,11.5
CVG,EWR,28143,476,59.12394957983193
CVG,FLL,3801,121,31.41322314049587
CVG,FSD,1726,60,28.766666666666666
CVG,GRB,1754,59,29.728813559322035
CVG,GRR,4778,161,29.677018633540374
CVG,GSO,4719,136,34.6985294117647
CVG,GSP,257,6,42.833333333333336
CVG,HPN,72,1,72.0
CVG,HSV,1992,82,24.29268292682927
CVG,IAD,1283,58,22.120689655172413
CVG,IAH,5923,187,31.67379679144385
CVG,ILM,15,1,15.0
CVG,IND,1628,35,46.51428571428571
CVG,JAC,210,7,30.0
CVG,JAN,1232,49,25.142857142857142
CVG,JAX,5260,153,34.37908496732026
CVG,JFK,6401,201,31.845771144278608
CVG,LAN,1676,48,34.916666666666664
CVG,LAS,3895,137,28.43065693430657
CVG,LAX,2710,194,13.969072164948454
CVG,LEX,4080,135,30.22222222222222
CVG,LGA,22604,566,39.936395759717314
CVG,MCI,6215,195,31.871794871794872
CVG,MCO,2432,169,14.390532544378699
CVG,MDT,2671,94,28.414893617021278
CVG,MEM,4812,165,29.163636363636364
CVG,MHT,3583,106,33.801886792452834
CVG,MIA,4854,168,28.892857142857142
CVG,MKE,2815,110,25.59090909090909
CVG,MSP,7941,248,32.020161290322584
CVG,MSY,571,21,27.19047619047619
CVG,OKC,2519,99,25.444444444444443
CVG,OMA,2619,90,29.1
CVG,ORD,36973,776,47.64561855670103
CVG,ORF,1377,57,24.157894736842106
CVG,PBI,3073,90,34.144444444444446
CVG,PDX,514,38,13.526315789473685
CVG,PFN,20,1,20.0
CVG,PHL,9200,230,40.0
CVG,PHX,1016,80,12.7
CVG,PIT,5435,179,30.363128491620113
CVG,PVD,3558,98,36.30612244897959
CVG,PWM,2558,83,30.819277108433734
CVG,RDU,3676,117,31.418803418803417
CVG,RIC,3185,113,28.1858407079646
CVG,ROC,2515,102,24.65686274509804
CVG,RSW,3481,114,30.535087719298247
CVG,SAN,1812,94,19.27659574468085
CVG,SAT,3811,144,26.46527777777778
CVG,SAV,2412,85,28.376470588235293
CVG,SBN,105,1,105.0
CVG,SDF,1688,69,24.463768115942027
CVG,SEA,1594,104,15.326923076923077
CVG,SFO,1872,87,21.517241379310345
CVG,SGF,864,32,27.0
CVG,SLC,5036,250,20.144
CVG,SNA,802,29,27.655172413793103
CVG,SRQ,2615,81,32.28395061728395
CVG,STL,848,40,21.2
CVG,SYR,2788,108,25.814814814814813
CVG,TPA,4147,125,33.176
CVG,TRI,448,23,19.47826086956522
CVG,TUL,2433,88,27.647727272727273
CVG,TYS,2844,111,25.62162162162162
CVG,VPS,295,7,42.142857142857146
CWA,DTW,1168,35,33.371428571428574
CWA,MKE,93,7,13.285714285714286
CWA,MSP,327,7,46.714285714285715
CWA,ORD,9960,150,66.4
DAB,ATL,10764,309,34.83495145631068
DAB,BWI,636,11,57.81818181818182
DAB,CLE,13,2,6.5
DAB,CLT,19,2,9.5
DAB,EWR,2749,75,36.653333333333336
DAB,JAX,15,1,15.0
DAB,LGA,4575,95,48.1578947368421
DAL,ABQ,12505,634,19.72397476340694
DAL,AMA,11208,513,21.84795321637427
DAL,AUS,23728,1104,21.492753623188406
DAL,BHM,2980,222,13.423423423423424
DAL,ELP,10410,504,20.654761904761905
DAL,HOU,43709,2042,21.404995102840353
DAL,HRL,57,3,19.0
DAL,IAH,15220,417,36.49880095923261
DAL,LBB,12649,548,23.08211678832117
DAL,LIT,13017,578,22.52076124567474
DAL,MAF,12286,476,25.810924369747898
DAL,MCI,21101,808,26.11509900990099
DAL,MSY,9899,477,20.752620545073377
DAL,OKC,9728,420,23.16190476190476
DAL,SAT,18987,1014,18.724852071005916
DAL,STL,11956,599,19.959933222036728
DAL,TUL,8601,494,17.410931174089068
DAY,ATL,14763,405,36.45185185185185
DAY,BWI,2340,75,31.2
DAY,CLE,3242,63,51.46031746031746
DAY,CVG,5215,77,67.72727272727273
DAY,DEN,2576,105,24.533333333333335
DAY,DFW,2852,84,33.95238095238095
DAY,DTW,3800,98,38.775510204081634
DAY,EWR,6755,126,53.611111111111114
DAY,IAH,3601,82,43.91463414634146
DAY,LAS,344,7,49.142857142857146
DAY,MCO,554,25,22.16
DAY,MKE,1726,48,35.958333333333336
DAY,MSP,3405,68,50.0735294117647
DAY,ORD,13938,259,53.81467181467181
DAY,TPA,1041,48,21.6875
DBQ,ORD,5848,160,36.55
DCA,ALB,864,35,24.685714285714287
DCA,ATL,17866,604,29.579470198675498
DCA,BDL,2586,112,23.089285714285715
DCA,BNA,4380,139,31.510791366906474
DCA,BOS,22949,753,30.47675962815405
DCA,BTR,912,23,39.65217391304348
DCA,BUF,1021,52,19.634615384615383
DCA,CLE,2310,79,29.240506329113924
DCA,CLT,4226,265,15.947169811320755
DCA,CMH,556,17,32.705882352941174
DCA,CVG,3956,108,36.629629629629626
DCA,DEN,4416,147,30.040816326530614
DCA,DFW,14067,530,26.541509433962265
DCA,DSM,532,17,31.294117647058822
DCA,DTW,8338,307,27.15960912052117
DCA,EWR,17680,357,49.523809523809526
DCA,FLL,3728,190,19.621052631578948
DCA,GRR,1098,23,47.73913043478261
DCA,HSV,1661,35,47.457142857142856
DCA,IAH,7318,367,19.940054495912808
DCA,IND,3539,83,42.63855421686747
DCA,JAN,1043,25,41.72
DCA,JAX,1212,58,20.896551724137932
DCA,JFK,10548,277,38.07942238267148
DCA,LAS,2499,65,38.44615384615385
DCA,LAX,1051,16,65.6875
DCA,LEX,2469,49,50.38775510204081
DCA,LGA,22383,810,27.633333333333333
DCA,MCO,3905,237,16.476793248945146
DCA,MEM,2092,109,19.192660550458715
DCA,MHT,720,29,24.82758620689655
DCA,MIA,12002,420,28.576190476190476
DCA,MSN,658,24,27.416666666666668
DCA,MSP,6324,232,27.25862068965517
DCA,MSY,572,29,19.724137931034484
DCA,ORD,32258,776,41.56958762886598
DCA,PBI,2485,141,17.624113475177303
DCA,PHX,2360,136,17.352941176470587
DCA,PIT,318,30,10.6
DCA,PVD,1241,55,22.563636363636363
DCA,RDU,8489,246,34.50813008130081
DCA,RSW,1374,72,19.083333333333332
DCA,SEA,1323,72,18.375
DCA,SLC,837,34,24.61764705882353
DCA,SRQ,51,2,25.5
DCA,STL,2816,98,28.73469387755102
DCA,SYR,663,41,16.170731707317074
DCA,TPA,4163,192,21.682291666666668
DCA,XNA,1066,48,22.208333333333332
DEN,ABQ,13620,476,28.613445378151262
DEN,AMA,1965,99,19.848484848484848
DEN,ANC,1457,48,30.354166666666668
DEN,ASE,17086,555,30.785585585585586
DEN,ATL,18760,819,22.905982905982906
DEN,AUS,9583,405,23.66172839506173
DEN,BDL,538,48,11.208333333333334
DEN,BFL,724,32,22.625
DEN,BHM,1732,67,25.850746268656717
DEN,BIL,7625,201,37.93532338308458
DEN,BIS,3405,130,26.192307692307693
DEN,BNA,8148,403,20.218362282878413
DEN,BOI,8692,240,36.21666666666667
DEN,BOS,13105,381,34.39632545931759
DEN,BUR,5132,162,31.679012345679013
DEN,BWI,13301,463,28.727861771058315
DEN,BZN,5505,165,33.36363636363637
DEN,CAK,3186,160,19.9125
DEN,CID,2500,93,26.881720430107528
DEN,CLE,3354,127,26.409448818897637
DEN,CLT,5196,244,21.295081967213115
DEN,CMH,2695,101,26.683168316831683
DEN,COD,1229,35,35.114285714285714
DEN,COS,13998,432,32.40277777777778
DEN,CPR,4285,141,30.390070921985817
DEN,CVG,3061,133,23.015037593984964
DEN,DAY,3119,141,22.120567375886523
DEN,DCA,5963,272,21.922794117647058
DEN,DFW,32969,1221,27.001638001638003
DEN,DRO,4946,186,26.591397849462364
DEN,DSM,6360,182,34.94505494505494
DEN,DTW,9466,444,21.31981981981982
DEN,EGE,8377,236,35.49576271186441
DEN,ELP,2853,106,26.91509433962264
DEN,EUG,2092,75,27.893333333333334
DEN,EWR,20542,433,47.441108545034645
DEN,FAR,2905,101,28.762376237623762
DEN,FAT,3091,96,32.197916666666664
DEN,FCA,2021,67,30.16417910447761
DEN,FLL,4790,177,27.062146892655367
DEN,FSD,5770,181,31.87845303867403
DEN,GCC,994,37,26.864864864864863
DEN,GEG,4133,158,26.158227848101266
DEN,GJT,6151,222,27.707207207207208
DEN,GRR,1279,50,25.58
DEN,GTF,1973,76,25.960526315789473
DEN,GUC,2443,76,32.14473684210526
DEN,HDN,5598,202,27.712871287128714
DEN,HNL,2232,60,37.2
DEN,HOU,3773,162,23.290123456790123
DEN,HSV,848,40,21.2
DEN,IAD,14763,533,27.69793621013133
DEN,IAH,15694,641,24.483619344773793
DEN,ICT,7923,233,34.00429184549356
DEN,IDA,2552,85,30.023529411764706
DEN,IND,4518,277,16.310469314079423
DEN,JAC,3275,119,27.521008403361346
DEN,JAX,628,57,11.017543859649123
DEN,JFK,5012,119,42.11764705882353
DEN,KOA,575,10,57.5
DEN,LAS,38744,1467,26.410361281526924
DEN,LAX,38095,1433,26.584089323098397
DEN,LGA,24987,651,38.382488479262676
DEN,LIH,313,12,26.083333333333332
DEN,LNK,4056,111,36.54054054054054
DEN,MCI,19065,791,24.102402022756007
DEN,MCO,12828,559,22.948121645796064
DEN,MDW,12925,606,21.32838283828383
DEN,MEM,3803,150,25.35333333333333
DEN,MFR,1068,29,36.827586206896555
DEN,MIA,6400,201,31.8407960199005
DEN,MKE,3691,229,16.117903930131003
DEN,MLI,1157,42,27.547619047619047
DEN,MRY,642,24,26.75
DEN,MSN,3886,120,32.38333333333333
DEN,MSO,3312,99,33.45454545454545
DEN,MSP,17743,670,26.482089552238804
DEN,MSY,5409,182,29.71978021978022
DEN,MTJ,4845,155,31.258064516129032
DEN,OAK,16264,523,31.09751434034417
DEN,OGG,1215,31,39.193548387096776
DEN,OKC,9351,342,27.342105263157894
DEN,OMA,9970,322,30.96273291925466
DEN,ONT,7907,206,38.383495145631066
DEN,ORD,48431,1176,41.1828231292517
DEN,PBI,664,43,15.44186046511628
DEN,PDX,16890,708,23.85593220338983
DEN,PHL,12184,454,26.837004405286343
DEN,PHX,30187,1375,21.95418181818182
DEN,PIA,513,28,18.321428571428573
DEN,PIT,5664,167,33.91616766467066
DEN,PSC,2474,69,35.85507246376812
DEN,PSP,4740,164,28.902439024390244
DEN,RAP,5403,171,31.596491228070175
DEN,RDU,1944,57,34.10526315789474
DEN,RFD,2470,67,36.865671641791046
DEN,RKS,162,7,23.142857142857142
DEN,RNO,5709,188,30.367021276595743
DEN,RSW,1473,95,15.505263157894737
DEN,SAN,20117,830,24.23734939759036
DEN,SAT,9681,375,25.816
DEN,SBA,2880,89,32.359550561797754
DEN,SDF,1456,93,15.655913978494624
DEN,SEA,26810,1073,24.986020503261884
DEN,SFO,32959,1044,31.56992337164751
DEN,SGF,2842,94,30.23404255319149
DEN,SJC,13641,519,26.283236994219653
DEN,SLC,36842,1483,24.842886041807148
DEN,SMF,12317,504,24.438492063492063
DEN,SNA,8982,484,18.55785123966942
DEN,STL,4079,227,17.969162995594715
DEN,TPA,9103,360,25.28611111111111
DEN,TUL,6819,181,37.67403314917127
DEN,TUS,6942,303,22.91089108910891
DEN,TYS,1751,55,31.836363636363636
DEN,XNA,1838,73,25.17808219178082
DFW,ABI,12918,394,32.786802030456855
DFW,ABQ,12022,400,30.055
DFW,ACT,9030,317,28.485804416403784
DFW,AEX,4039,141,28.645390070921987
DFW,AMA,12052,410,29.39512195121951
DFW,ATL,39483,1362,28.98898678414097
DFW,AUS,22753,835,27.249101796407185
DFW,BDL,5931,223,26.59641255605381
DFW,BHM,4404,158,27.873417721518987
DFW,BNA,12804,414,30.92753623188406
DFW,BOS,14245,487,29.250513347022586
DFW,BTR,10464,368,28.434782608695652
DFW,BUR,6181,220,28.095454545454544
DFW,BWI,9674,327,29.584097859327215
DFW,CAE,4626,148,31.256756756756758
DFW,CHA,1258,56,22.464285714285715
DFW,CHS,4175,151,27.649006622516556
DFW,CID,6299,228,27.62719298245614
DFW,CLE,9912,268,36.985074626865675
DFW,CLL,5481,171,32.05263157894737
DFW,CLT,11692,465,25.144086021505377
DFW,CMH,6265,242,25.888429752066116
DFW,CMI,1712,44,38.90909090909091
DFW,COS,8118,246,33.0
DFW,CRP,8749,357,24.50700280112045
DFW,CVG,13457,429,31.36829836829837
DFW,DAY,5147,166,31.00602409638554
DFW,DCA,19601,664,29.51957831325301
DFW,DEN,32645,1159,28.166522864538397
DFW,DSM,10166,336,30.25595238095238
DFW,DTW,13913,399,34.86967418546366
DFW,EGE,7052,147,47.97278911564626
DFW,ELP,13125,432,30.381944444444443
DFW,EVV,1150,47,24.46808510638298
DFW,EWR,32591,616,52.907467532467535
DFW,FAT,3498,118,29.64406779661017
DFW,FLL,12991,426,30.495305164319248
DFW,FNT,1621,64,25.328125
DFW,FSM,6449,252,25.591269841269842
DFW,FWA,3116,95,32.8
DFW,GGG,4791,150,31.94
DFW,GJT,595,17,35.0
DFW,GPT,4962,174,28.517241379310345
DFW,GRK,16494,496,33.25403225806452
DFW,GRR,3208,105,30.552380952380954
DFW,GSO,3371,147,22.931972789115648
DFW,GSP,5309,181,29.331491712707184
DFW,GUC,2387,60,39.78333333333333
DFW,HDN,1764,67,26.328358208955223
DFW,HNL,2937,114,25.763157894736842
DFW,HOU,9022,329,27.422492401215806
DFW,HSV,7554,270,27.977777777777778
DFW,IAD,9257,316,29.294303797468356
DFW,IAH,21398,665,32.17744360902255
DFW,ICT,7081,273,25.937728937728938
DFW,IND,9108,283,32.18374558303887
DFW,JAC,2485,54,46.01851851851852
DFW,JAN,9944,388,25.628865979381445
DFW,JAX,4695,170,27.61764705882353
DFW,JFK,4150,154,26.948051948051948
DFW,LAS,27017,777,34.77091377091377
DFW,LAW,8288,289,28.67820069204152
DFW,LAX,31703,1074,29.518621973929235
DFW,LBB,15462,545,28.370642201834862
DFW,LEX,2976,108,27.555555555555557
DFW,LFT,6552,192,34.125
DFW,LGA,38168,978,39.02658486707566
DFW,LIT,17972,553,32.499095840867994
DFW,LRD,7681,237,32.40928270042194
DFW,MAF,8169,311,26.266881028938908
DFW,MCI,12133,416,29.165865384615383
DFW,MCO,19050,627,30.382775119617225
DFW,MDT,3146,66,47.666666666666664
DFW,MEM,9977,289,34.522491349480966
DFW,MFE,6225,212,29.36320754716981
DFW,MIA,22009,693,31.75901875901876
DFW,MKE,2075,85,24.41176470588235
DFW,MLI,1332,51,26.11764705882353
DFW,MLU,3863,111,34.8018018018018
DFW,MOB,4598,167,27.53293413173653
DFW,MSN,3092,113,27.36283185840708
DFW,MSP,11498,368,31.244565217391305
DFW,MSY,9949,367,27.108991825613078
DFW,MTJ,1779,48,37.0625
DFW,OAK,4348,154,28.233766233766232
DFW,OGG,1092,48,22.75
DFW,OKC,11247,398,28.258793969849247
DFW,OMA,7250,269,26.95167286245353
DFW,ONT,8002,280,28.57857142857143
DFW,ORD,64475,1459,44.19122686771762
DFW,ORF,6290,193,32.590673575129536
DFW,PBI,4011,151,26.56291390728477
DFW,PDX,5939,236,25.165254237288135
DFW,PHL,20048,559,35.864042933810374
DFW,PHX,22127,783,28.25925925925926
DFW,PIA,2818,76,37.078947368421055
DFW,PIT,12949,407,31.815724815724817
DFW,PNS,8980,287,31.28919860627178
DFW,PSP,6179,216,28.60648148148148
DFW,RDU,10780,356,30.280898876404493
DFW,RIC,4415,150,29.433333333333334
DFW,RNO,6401,205,31.224390243902437
DFW,ROC,460,19,24.210526315789473
DFW,ROW,3268,134,24.388059701492537
DFW,RSW,3954,163,24.257668711656443
DFW,SAN,18263,615,29.695934959349593
DFW,SAT,22260,780,28.53846153846154
DFW,SAV,3564,131,27.206106870229007
DFW,SBA,2348,80,29.35
DFW,SDF,5155,198,26.035353535353536
DFW,SEA,18692,647,28.890262751159195
DFW,SFO,21858,584,37.428082191780824
DFW,SGF,13677,447,30.59731543624161
DFW,SHV,16484,544,30.301470588235293
DFW,SJC,9062,334,27.131736526946106
DFW,SJT,6369,242,26.318181818181817
DFW,SJU,6630,229,28.951965065502183
DFW,SLC,16193,488,33.182377049180324
